series,celebrity,professional,week,dance,dance_style,song,artist,total_score,craig,len,bruno,arlene,alesha,darcey,shirley,motsi,anton,verdict,celeb_dob,celeb_age,celeb_gender,pro_gender,same_sex
22,Sam Quek,Nikita Kuzmin,6,Jive,Latin,Time Warp,The Rocky Horror Picture Show,31,7.0,,,,,,8.0,8.0,8.0,safe,1988-10-18,35.0,F,M,False
22,Pete Wicks,Jowita Przystal,7,Salsa,Latin,Another One Bites the Dust,Queen (Freddie Mercury),22,4.0,,,,,,6.0,6.0,6.0,safe,1988-11-01,35.0,M,,False
22,Wynne Evans,Katya Jones,7,Rumba,Latin,This Is My Life,Shirley Bassey,30,7.0,,,,,,7.0,8.0,8.0,safe,1972-01-27,52.0,M,F,False
22,Sam Quek,Nikita Kuzmin,7,American Smooth,Ballroom,Love Story,Taylor Swift,29,6.0,,,,,,8.0,7.0,8.0,eliminated,1988-10-18,35.0,F,M,False
22,Chris McCausland,Dianne Buswell,7,Tango,Ballroom,Rock and Roll All Nite,Kiss (Gene Simmons),29,6.0,,,,,,7.0,8.0,8.0,safe,1977-01-01,47.0,M,F,False
22,Sarah Hadland,Vito Coppola,7,Cha-Cha-Cha,Latin,Like a Prayer,Madonna,37,9.0,,,,,,9.0,9.0,10.0,safe,1971-05-15,53.0,F,M,False
22,JB Gill,Lauren,7,Couple'S Choice,Other,"Uptown Funk"", ""Treasure"" & ""24K Magic",Bruno Mars,39,9.0,,,,,,10.0,10.0,10.0,safe,1986-12-07,37.0,M,,False
22,Montell Douglas,Johannes Radebe,7,Waltz,Ballroom,I Will Always Love You,Whitney Houston,35,8.0,,,,,,9.0,9.0,9.0,bottom-two,1986-01-24,38.0,F,M,False
22,Jamie Borthwick,Michelle Tsiakkas,7,Samba,Latin,Faith,George Michael,31,7.0,,,,,,8.0,8.0,8.0,safe,1994-06-23,30.0,M,F,False
22,Tasha Ghouri,Aljaž Škorjanec,7,Couple'S Choice,Other,What About Us,Pink,39,9.0,,,,,,10.0,10.0,10.0,safe,1998-08-11,26.0,F,M,False
22,Shayne Ward,Nancy Xu,7,Quickstep,Ballroom,"Help!"" & ""Hey Jude",The Beatles (John Lennon),35,8.0,,,,,,9.0,9.0,9.0,safe,1984-10-01,39.0,M,F,False
22,Tasha Ghouri,Aljaž Škorjanec,8,Quickstep,Ballroom,Fantasy,Mariah Carey,37,8.0,,,,,,10.0,10.0,9.0,safe,1998-08-11,26.0,F,M,False
22,Shayne Ward,Nancy Xu,8,Rumba,Latin,Time After Time,Cyndi Lauper,30,7.0,,,,,,8.0,7.0,8.0,eliminated,1984-10-01,39.0,M,F,False
22,Sarah Hadland,Vito Coppola,8,American Smooth,Ballroom,Proud,Heather Small,33,8.0,,,,,,8.0,8.0,9.0,safe,1971-05-15,53.0,F,M,False
22,Pete Wicks,Jowita Przystal,8,Couple'S Choice,Other,The Best,Nicotine Dolls,36,8.0,,,,,,9.0,10.0,9.0,safe,1988-11-01,35.0,M,,False
22,JB Gill,Lauren,8,Samba,Latin,Mas que Nada,Sérgio Mendes,37,9.0,,,,,,9.0,9.0,10.0,safe,1986-12-07,37.0,M,,False
22,Jamie Borthwick,Michelle Tsiakkas,8,Argentine Tango,Latin,Do I Wanna Know?,Arctic Monkeys,30,7.0,,,,,,8.0,7.0,8.0,safe,1994-06-23,30.0,M,F,False
22,Wynne Evans,Katya Jones,8,American Smooth,Ballroom,Grace Kelly,Mika,32,7.0,,,,,,8.0,8.0,9.0,bottom-two,1972-01-27,52.0,M,F,False
22,Montell Douglas,Johannes Radebe,8,Paso Doble,Latin,Lola's Theme,The Shapeshifters,36,9.0,,,,,,9.0,9.0,9.0,safe,1986-01-24,38.0,F,M,False
22,Chris McCausland,Dianne Buswell,8,Couple'S Choice,Other,Instant Karma! (We All Shine On),John Lennon,33,7.0,,,,,,8.0,9.0,9.0,safe,1977-01-01,47.0,M,F,False
22,Chris McCausland,Dianne Buswell,9,American Smooth,Ballroom,Jump,Paul Anka,37,8.0,,,,,,9.0,10.0,10.0,safe,1977-01-01,47.0,M,F,False
22,Montell Douglas,Johannes Radebe,9,Salsa,Latin,Don't Leave Me This Way,Thelma Houston,35,8.0,,,,,,9.0,9.0,9.0,bottom-two,1986-01-24,38.0,F,M,False
22,Sarah Hadland,Vito Coppola,9,Couple'S Choice,Other,"Padam Padam"" & ""Can't Get You Out of My Head",Kylie Minogue,39,9.0,,,,,,10.0,10.0,10.0,safe,1971-05-15,53.0,F,M,False
22,Wynne Evans,Katya Jones,9,Charleston,Other,Les toréadors,Georges Bizet,31,7.0,,,,,,8.0,8.0,8.0,eliminated,1972-01-27,52.0,M,F,False
22,Pete Wicks,Jowita Przystal,9,Cha-Cha-Cha,Latin,I'm Too Sexy,Right Said Fred,27,4.0,,,,,,7.0,8.0,8.0,safe,1988-11-01,35.0,M,,False
22,JB Gill,Lauren,9,Quickstep,Ballroom,Never Gonna Give You Up,Rick Astley,35,8.0,,,,,,9.0,9.0,9.0,safe,1986-12-07,37.0,M,,False
22,Tasha Ghouri,Aljaž Škorjanec,9,Paso Doble,Latin,Torn,Nathan Lanier,39,9.0,,,,,,10.0,10.0,10.0,safe,1998-08-11,26.0,F,M,False
22,Jamie Borthwick,Michelle Tsiakkas,9,Jive,Latin,The Ketchup Song (Aserejé),Las Ketchup,33,8.0,,,,,,8.0,8.0,9.0,safe,1994-06-23,30.0,M,F,False
22,Pete Wicks,Jowita Przystal,10,Tango,Ballroom,Easy Lover,Philip Bailey & Phil Collins,29,6.0,,,,,,7.0,8.0,8.0,safe,1988-11-01,35.0,M,,False
22,Sarah Hadland,Vito Coppola,10,Rumba,Latin,Chains,Tina Arena,36,8.0,,,,,,8.0,10.0,10.0,safe,1971-05-15,53.0,F,M,False
22,JB Gill,Lauren,10,Charleston,Other,"Yes Sir, That's My Baby",Firehouse Five Plus Two,39,9.0,,,,,,10.0,10.0,10.0,safe,1986-12-07,37.0,M,,False
22,Jamie Borthwick,Michelle Tsiakkas,10,Foxtrot,Ballroom,Stand by Me,Ben E. King,32,8.0,,,,,,8.0,7.0,9.0,eliminated,1994-06-23,30.0,M,F,False
22,Chris McCausland,Dianne Buswell,10,Paso Doble,Latin,El gato montés,Manuel Penella,33,7.0,,,,,,8.0,9.0,9.0,safe,1977-01-01,47.0,M,F,False
22,Montell Douglas,Johannes Radebe,10,Quickstep,Ballroom,Get Happy,Ella Fitzgerald,37,8.0,,,,,,10.0,9.0,10.0,bottom-two,1986-01-24,38.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,10,American Smooth,Ballroom,Someone You Loved,Lewis Capaldi,40,10.0,,,,,,10.0,10.0,10.0,safe,1998-08-11,26.0,F,M,False
22,Chris McCausland,Dianne Buswell,10,Samba-Thon(Samba Marathon),Other,Samba,"Gloria Estefan &""La Vida Es Un Carnaval"" — Celia Cruz",1,,,,,,,,,,,1977-01-01,47.0,M,F,False
22,Jamie Borthwick,Michelle Tsiakkas,10,,Other,,,2,,,,,,,,,,eliminated,1994-06-23,30.0,M,F,False
22,Pete Wicks,Jowita Przystal,10,,Other,,,3,,,,,,,,,,,1988-11-01,35.0,M,,False
22,Sarah Hadland,Vito Coppola,10,,Other,,,4,,,,,,,,,,,1971-05-15,53.0,F,M,False
22,Montell Douglas,Johannes Radebe,10,,Other,,,5,,,,,,,,,,,1986-01-24,38.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,10,,Other,,,6,,,,,,,,,,,1998-08-11,26.0,F,M,False
22,JB Gill,Lauren,10,,Other,,,7,,,,,,,,,,,1986-12-07,37.0,M,,False
22,Sarah Hadland,Vito Coppola,11,Charleston,Other,"""Popular""",,38,9.0,,,,,,9.0,10.0,10.0,safe,1971-05-15,53.0,F,M,False
22,Montell Douglas,Johannes Radebe,11,Rumba,Latin,"""I'm Here""",,32,7.0,,,,,,8.0,8.0,9.0,eliminated,1986-01-24,38.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,11,Argentine Tango,Latin,Ex,"Wives""",38,9.0,,,,,,10.0,9.0,10.0,bottom-two,1998-08-11,26.0,F,M,False
22,Chris McCausland,Dianne Buswell,11,Quickstep,Ballroom,"""You're the Top""",,32,7.0,,,,,,8.0,8.0,9.0,safe,1977-01-01,47.0,M,F,False
22,Pete Wicks,Jowita Przystal,11,Waltz,Ballroom,"""Somewhere""",,26,5.0,,,,,,7.0,7.0,7.0,safe,1988-11-01,35.0,M,,False
22,JB Gill,Lauren,11,Viennese Waltz,Ballroom,"""Let's Go Fly a Kite""",,39,9.0,,,,,,10.0,10.0,10.0,safe,1986-12-07,37.0,M,,False
22,Tasha Ghouri,Aljaž Škorjanec,12,Salsa,Latin,Something New,Girls Aloud,35,8.0,,,,,,9.0,9.0,9.0,bottom-two,1998-08-11,26.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,12,Waltz,Ballroom,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,40,10.0,,,,,,10.0,10.0,10.0,bottom-two,1998-08-11,26.0,F,M,False
22,JB Gill,Lauren,12,Paso Doble,Latin,Requiem for a Tower,Clint Mansell,39,9.0,,,,,,10.0,10.0,10.0,safe,1986-12-07,37.0,M,,False
22,JB Gill,Lauren,12,Salsa,Latin,Red Alert,Basement Jaxx,40,10.0,,,,,,10.0,10.0,10.0,safe,1986-12-07,37.0,M,,False
22,Chris McCausland,Dianne Buswell,12,Charleston,Other,When You're Smiling,The Blue Vipers of Brooklyn,33,7.0,,,,,,8.0,9.0,9.0,safe,1977-01-01,47.0,M,F,False
22,Chris McCausland,Dianne Buswell,12,Viennese Waltz,Ballroom,Nothing Else Matters,Metallica,36,9.0,,,,,,9.0,9.0,9.0,safe,1977-01-01,47.0,M,F,False
22,Sarah Hadland,Vito Coppola,12,Tango,Ballroom,Big Love,Fleetwood Mac,36,9.0,,,,,,9.0,9.0,9.0,safe,1971-05-15,53.0,F,M,False
22,Sarah Hadland,Vito Coppola,12,Jive,Latin,I'm So Excited,The Pointer Sisters,36,9.0,,,,,,9.0,9.0,9.0,safe,1971-05-15,53.0,F,M,False
22,Pete Wicks,Jowita Przystal,12,Foxtrot,Ballroom,Beyond the Sea,Bobby Darin,32,7.0,,,,,,8.0,9.0,8.0,eliminated,1988-11-01,35.0,M,,False
22,Pete Wicks,Jowita Przystal,12,Argentine Tango,Latin,Bitter Sweet Symphony,The Verve,33,7.0,,,,,,8.0,9.0,9.0,eliminated,1988-11-01,35.0,M,,False
22,JB Gill,Lauren,13,Viennese Waltz,Ballroom,Let's Go Fly a Kite,Sherman Brothers,40,10.0,,,,,,10.0,10.0,10.0,runner-up,1986-12-07,37.0,M,,False
22,JB Gill,Lauren,13,Showdance,Other,Uptight (Everything's Alright),"Stevie Wonder,""Dancing In the Street"" — Martha & The Vandellas& ""Ain't No Mountain High Enough"" — Diana Ross",39,9.0,,,,,,10.0,10.0,10.0,runner-up,1986-12-07,37.0,M,,False
22,JB Gill,Lauren,13,Samba,Latin,Mas que nada,Sérgio Mendes,40,10.0,,,,,,10.0,10.0,10.0,runner-up,1986-12-07,37.0,M,,False
22,Tasha Ghouri,Aljaž Škorjanec,13,Couple'S Choice,Other,What About Us,Pink,39,9.0,,,,,,10.0,10.0,10.0,,1998-08-11,26.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,13,Showdance,Other,"Sing, Sing, Sing (With a Swing)",Benny Goodman,40,10.0,,,,,,10.0,10.0,10.0,,1998-08-11,26.0,F,M,False
22,Tasha Ghouri,Aljaž Škorjanec,13,American Smooth,Ballroom,Someone You Loved,Lewis Capaldi,40,10.0,,,,,,10.0,10.0,10.0,,1998-08-11,26.0,F,M,False
22,Chris McCausland,Dianne Buswell,13,Couple'S Choice,Other,Instant Karma! (We All Shine On),John Lennon,38,8.0,,,,,,10.0,10.0,10.0,winner,1977-01-01,47.0,M,F,False
22,Chris McCausland,Dianne Buswell,13,Showdance,Other,You Get What You Give,New Radicals,38,8.0,,,,,,10.0,10.0,10.0,winner,1977-01-01,47.0,M,F,False
22,Chris McCausland,Dianne Buswell,13,Waltz,Ballroom,You'll Never Walk Alone,Gerry and the Pacemakers,40,10.0,,,,,,10.0,10.0,10.0,winner,1977-01-01,47.0,M,F,False
22,Sarah Hadland,Vito Coppola,13,American Smooth,Ballroom,Proud,Heather Small,39,9.0,,,,,,10.0,10.0,10.0,runner-up,1971-05-15,53.0,F,M,False
22,Sarah Hadland,Vito Coppola,13,Showdance,Other,Cabaret,Metropole Orkest,39,9.0,,,,,,10.0,10.0,10.0,runner-up,1971-05-15,53.0,F,M,False
22,Sarah Hadland,Vito Coppola,13,Cha-Cha-Cha,Latin,Like a Prayer,Madonna,40,10.0,,,,,,10.0,10.0,10.0,runner-up,1971-05-15,53.0,F,M,False
23,Chris Robshaw,Nadiya Bychkova,1,Samba,Latin,Unbelievable,EMF,14,3.0,,,,,,4.0,3.0,4.0,,1986-06-04,39.0,M,F,False
23,Alex Kingston,Johannes Radebe,1,Viennese Waltz,Ballroom,Cry Me a River,Michael Bublé,21,4.0,,,,,,6.0,5.0,6.0,,1963-03-11,62.0,F,M,False
23,Harry Aikines-Aryeetey,Karen Hauer,1,Cha-Cha-Cha,Latin,Push It,Salt-N-Pepa,19,4.0,,,,,,5.0,5.0,5.0,,1988-08-29,37.0,M,F,False
23,Stefan Dennis,Dianne Buswell,1,Foxtrot,Ballroom,Neighbours Theme,Barry Crocker,22,4.0,,,,,,6.0,6.0,6.0,,1958-10-30,66.0,M,F,False
23,Ellie Goldstein,Vito Coppola,1,Cha-Cha-Cha,Latin,"Yes, And?",Ariana Grande,17,4.0,,,,,,4.0,4.0,5.0,,2002-01-01,23.0,F,M,False
23,Lewis Cope,Katya Jones,1,Jive,Latin,Get Ready,The Temptations,28,7.0,,,,,,7.0,7.0,7.0,,,,M,F,False
23,Ross King,Jowita Przystał,1,Cha-Cha-Cha,Latin,California Gurls,Katy Perry,10,2.0,,,,,,3.0,2.0,3.0,,1961-02-20,64.0,M,F,False
23,George Clarke,Alexis Warr,1,American Smooth,Ballroom,Stargazing,Myles Smith,24,6.0,,,,,,6.0,6.0,6.0,,1999-12-03,25.0,M,F,False
23,Vicky Pattison,Kai Widdrington,1,Cha-Cha-Cha,Latin,Best of My Love,Ella Eyre,23,5.0,,,,,,6.0,6.0,6.0,,1987-11-16,37.0,F,M,False
23,Jimmy Floyd Hasselbaink,Lauren Oakley,1,Quickstep,Ballroom,Chelsea Dagger,The Fratellis,27,6.0,,,,,,7.0,7.0,7.0,,1972-03-27,53.0,M,F,False
23,Balvinder Sopal,Julian Caillon,1,Samba,Latin,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,17,4.0,,,,,,4.0,4.0,5.0,,1978-12-04,46.0,F,M,False
23,La Voix,Aljaž Škorjanec,1,American Smooth,Ballroom,Pink Pony Club,Chappell Roan,24,6.0,,,,,,6.0,6.0,6.0,,1980-03-17,45.0,M,M,True
23,Thomas Skinner,Amy Dowden,1,Paso Doble,Latin,Battle Without Honor or Humanity,Hotei,16,2.0,,,,,,4.0,5.0,5.0,,1991-01-01,34.0,M,F,False
23,Amber Davies,Nikita Kuzmin,1,Waltz,Ballroom,When We Were Young,Adele,27,7.0,,,,,,7.0,7.0,6.0,,1996-10-04,28.0,F,M,False
23,Karen Carney,Carlos Gu,1,Jive,Latin,One Way or Another,Blondie,31,7.0,,,,,,8.0,8.0,8.0,,1987-08-01,38.0,F,M,False
23,La Voix,Aljaž Škorjanec,2,Jive,Latin,Objection (Tango),Shakira,19,4.0,,,,,,5.0,5.0,5.0,safe,1980-03-17,45.0,M,M,True
23,Karen Carney,Carlos Gu,2,Tango,Ballroom,Training Season,Dua Lipa,20,4.0,,,,,,5.0,5.0,6.0,safe,1987-08-01,38.0,F,M,False
23,Jimmy Floyd Hasselbaink,Lauren Oakley,2,Cha-Cha-Cha,Latin,I Heard It Through the Grapevine,Santa Esmeralda,25,6.0,,,,,,6.0,6.0,7.0,safe,1972-03-27,53.0,M,F,False
23,Lewis Cope,Katya Jones,2,Viennese Waltz,Ballroom,Lose Control,Teddy Swims,27,7.0,,,,,,7.0,6.0,7.0,safe,,,M,F,False
23,Alex Kingston,Johannes Radebe,2,Samba,Latin,La Bamba,Connie Francis,31,7.0,,,,,,8.0,8.0,8.0,safe,1963-03-11,62.0,F,M,False
23,Ellie Goldstein,Vito Coppola,2,Waltz,Ballroom,Your Song,Ellie Goulding,23,5.0,,,,,,6.0,6.0,6.0,safe,2002-01-01,23.0,F,M,False
23,Thomas Skinner,Amy Dowden,2,Salsa,Latin,Bonkers,Dizzee Rascal & Armand van Helden,13,2.0,,,,,,3.0,4.0,4.0,eliminated,1991-01-01,34.0,M,F,False
23,Harry Aikines-Aryeetey,Karen Hauer,2,Quickstep,Ballroom,Everybody Needs Somebody to Love,The Blues Brothers,26,6.0,,,,,,7.0,6.0,7.0,safe,1988-08-29,37.0,M,F,False
23,Ross King,Jowita Przystał,2,Waltz,Ballroom,Sunshine on Leith,The Proclaimers,15,2.0,,,,,,4.0,4.0,5.0,safe,1961-02-20,64.0,M,F,False
23,Amber Davies,Nikita Kuzmin,2,Samba,Latin,Bam Bam,Camila Cabello feat. Ed Sheeran,29,8.0,,,,,,7.0,7.0,7.0,safe,1996-10-04,28.0,F,M,False
23,Vicky Pattison,Kai Widdrington,2,Foxtrot,Ballroom,Rein Me In,Sam Fender & Olivia Dean,24,6.0,,,,,,6.0,6.0,6.0,safe,1987-11-16,37.0,F,M,False
23,Chris Robshaw,Nadiya Bychkova,2,Viennese Waltz,Ballroom,Die with a Smile,Lady Gaga & Bruno Mars,16,3.0,,,,,,4.0,4.0,5.0,bottom-two,1986-06-04,39.0,M,F,False
23,Stefan Dennis,Dianne Buswell,2,Cha-Cha-Cha,Latin,Give It Up,KC and the Sunshine Band,17,4.0,,,,,,4.0,4.0,5.0,safe,1958-10-30,66.0,M,F,False
23,George Clarke,Alexis Warr,2,Paso Doble,Latin,Game of Survival,Ruelle,30,7.0,,,,,,7.0,8.0,8.0,safe,1999-12-03,25.0,M,F,False
23,Balvinder Sopal,Julian Caillon,2,Charleston,Other,Been Like This,Meghan Trainor & T-Pain,30,7.0,,,,,,8.0,8.0,7.0,safe,1978-12-04,46.0,F,M,False
23,Amber Davies,Nikita Kuzmin,3,American Smooth,Ballroom,"""Sixteen Going on Seventeen""",,35,8.0,,,,,,9.0,9.0,9.0,safe,1996-10-04,28.0,F,M,False
23,Chris Robshaw,Nadiya Bychkova,3,Paso Doble,Latin,"""Sweet Child o' Mine""",,22,4.0,,,,,,6.0,6.0,6.0,safe,1986-06-04,39.0,M,F,False
23,George Clarke,Alexis Warr,3,Couple'S Choice,Other,"""Soda Pop""",,31,6.0,,,,,,8.0,9.0,8.0,safe,1999-12-03,25.0,M,F,False
23,La Voix,Aljaž Škorjanec,3,Waltz,Ballroom,"""Feed the Birds (Tuppence a Bag)""",,28,7.0,,,,,,7.0,7.0,7.0,safe,1980-03-17,45.0,M,M,True
23,Ross King,Jowita Przystał,3,Paso Doble,Latin,"""Thunderbirds Theme""",,19,4.0,,,,,,5.0,5.0,5.0,eliminated,1961-02-20,64.0,M,F,False
23,Balvinder Sopal,Julian Caillon,3,Foxtrot,Ballroom,"""The Way You Look Tonight""",,26,7.0,,,,,,7.0,6.0,6.0,bottom-two,1978-12-04,46.0,F,M,False
23,Karen Carney,Carlos Gu,3,Cha-Cha-Cha,Latin,"""She's a Lady""",,25,4.0,,,,,,7.0,7.0,7.0,safe,1987-08-01,38.0,F,M,False
23,Jimmy Floyd Hasselbaink,Lauren Oakley,3,Rumba,Latin,"""No Time to Die""",,28,7.0,,,,,,7.0,6.0,8.0,safe,1972-03-27,53.0,M,F,False
23,Vicky Pattison,Kai Widdrington,3,Charleston,Other,"""A Little Party Never Killed Nobody""",,25,5.0,,,,,,7.0,6.0,7.0,safe,1987-11-16,37.0,F,M,False
23,Ellie Goldstein,Vito Coppola,3,Samba,Latin,"""Dance the Night""",,27,6.0,,,,,,7.0,7.0,7.0,safe,2002-01-01,23.0,F,M,False
23,Alex Kingston,Johannes Radebe,3,Quickstep,Ballroom,"""Suddenly I See""",,30,7.0,,,,,,8.0,7.0,8.0,safe,1963-03-11,62.0,F,M,False
23,Harry Aikines-Aryeetey,Karen Hauer,3,Salsa,Latin,"""I Always Wanted a Brother""",,32,8.0,,,,,,8.0,8.0,8.0,safe,1988-08-29,37.0,M,F,False
23,Lewis Cope,Katya Jones,3,Paso Doble,Latin,"""The Plaza of Execution""",,37,9.0,,,,,,10.0,9.0,9.0,safe,,,M,F,False
23,Karen Carney,Carlos Gu,4,Quickstep,Ballroom,Marvellous Party,Beverley Knight,27,6.0,,,,,,7.0,7.0,7.0,safe,1987-08-01,38.0,F,M,False
23,Harry Aikines-Aryeetey,Karen Hauer,4,Rumba,Latin,It Must Have Been Love,Roxette,26,6.0,,,,,,7.0,6.0,7.0,safe,1988-08-29,37.0,M,F,False
23,Vicky Pattison,Kai Widdrington,4,Samba,Latin,La Isla Bonita,Madonna,29,7.0,,,,,,7.0,7.0,8.0,safe,1987-11-16,37.0,F,M,False
23,Stefan Dennis,Dianne Buswell,4,Charleston,Other,Dance Monkey,Tones and I,26,5.0,,,,,,7.0,7.0,7.0,safe,1958-10-30,66.0,M,F,False
23,Lewis Cope,Katya Jones,4,Foxtrot,Ballroom,L,"O-V-E"" — Nat King Cole",34,8.0,,,,,,9.0,9.0,8.0,safe,,,M,F,False
23,Jimmy Floyd Hasselbaink,Lauren Oakley,4,Couple'S Choice,Other,Rock It,"Merchant / ""Follow the Leader"" — The Soca Boys",29,6.0,,,,,,8.0,7.0,8.0,safe,1972-03-27,53.0,M,F,False
23,George Clarke,Alexis Warr,4,Tango,Ballroom,Viva la Vida,Coldplay,30,7.0,,,,,,8.0,7.0,8.0,safe,1999-12-03,25.0,M,F,False
23,La Voix,Aljaž Škorjanec,4,Cha-Cha-Cha,Latin,Hit Me with Your Best Shot,Pat Benatar,14,3.0,,,,,,4.0,2.0,5.0,safe,1980-03-17,45.0,M,M,True
23,Balvinder Sopal,Julian Caillon,4,Paso Doble,Latin,Diablo Rojo,Rodrigo y Gabriela,28,7.0,,,,,,7.0,7.0,7.0,bottom-two,1978-12-04,46.0,F,M,False
23,Alex Kingston,Johannes Radebe,4,Rumba,Latin,Fast Car,Tracy Chapman,36,8.0,,,,,,9.0,10.0,9.0,safe,1963-03-11,62.0,F,M,False
23,Chris Robshaw,Nadiya Bychkova,4,Salsa,Latin,María,Ricky Martin,24,4.0,,,,,,6.0,7.0,7.0,eliminated,1986-06-04,39.0,M,F,False
23,Amber Davies,Nikita Kuzmin,4,Argentine Tango,Latin,Angel of My Dreams,JADE,33,8.0,,,,,,9.0,8.0,8.0,safe,1996-10-04,28.0,F,M,False
23,Ellie Goldstein,Vito Coppola,4,Couple'S Choice,Other,Golden,Huntr/x,31,7.0,,,,,,8.0,8.0,8.0,safe,2002-01-01,23.0,F,M,False
23,Lewis Cope,Katya Jones,5,Quickstep,Ballroom,Ring of Fire,Johnny Cash,34,9.0,,,,,,9.0,8.0,8.0,safe,,,M,F,False
23,Karen Carney,Carlos Gu,5,Rumba,Latin,Think Twice,Celine Dion,28,7.0,,,,,,7.0,7.0,7.0,safe,1987-08-01,38.0,F,M,False
23,Ellie Goldstein,Vito Coppola,5,Salsa,Latin,"Wannabe"", ""Who Do You Think You Are"" & ""Spice Up Your Life",Spice Girls (Emma Bunton),28,6.0,,,,,,8.0,7.0,7.0,safe,2002-01-01,23.0,F,M,False
23,Alex Kingston,Johannes Radebe,5,Foxtrot,Ballroom,Here You Come Again,Dolly Parton,32,7.0,,,,,,8.0,8.0,9.0,safe,1963-03-11,62.0,F,M,False
23,George Clarke,Alexis Warr,5,Jive,Latin,As It Was,Harry Styles,27,6.0,,,,,,7.0,6.0,8.0,safe,1999-12-03,25.0,M,F,False
23,Vicky Pattison,Kai Widdrington,5,Couple'S Choice,Other,Fight for This Love,Cheryl,33,8.0,,,,,,8.0,8.0,9.0,safe,1987-11-16,37.0,F,M,False
23,Balvinder Sopal,Julian Caillon,5,Quickstep,Ballroom,Texas Hold 'Em,Beyoncé,28,7.0,,,,,,7.0,7.0,7.0,safe,1978-12-04,46.0,F,M,False
23,Harry Aikines-Aryeetey,Karen Hauer,5,Argentine Tango,Latin,Caught Up,Usher,30,6.0,,,,,,9.0,7.0,8.0,safe,1988-08-29,37.0,M,F,False
23,Amber Davies,Nikita Kuzmin,5,Cha-Cha-Cha,Latin,Break Free,Ariana Grande,33,8.0,,,,,,8.0,8.0,9.0,bottom-two,1996-10-04,28.0,F,M,False
23,Jimmy Floyd Hasselbaink,Lauren Oakley,5,American Smooth,Ballroom,Purple Rain,Prince,30,7.0,,,,,,8.0,7.0,8.0,eliminated,1972-03-27,53.0,M,F,False
23,La Voix,Aljaž Škorjanec,5,Salsa,Latin,Strong Enough,Cher,28,6.0,,,,,,7.0,7.0,8.0,safe,1980-03-17,45.0,M,M,True
23,Vicky Pattison,Kai Widdrington,6,American Smooth,Ballroom,Total Eclipse of the Heart,Bonnie Tyler,31,7.0,,,,,,8.0,8.0,8.0,safe,1987-11-16,37.0,F,M,False
23,Ellie Goldstein,Vito Coppola,6,Tango,Ballroom,Abracadabra,Lady Gaga,27,6.0,,,,,,7.0,7.0,7.0,eliminated,2002-01-01,23.0,F,M,False
23,George Clarke,Alexis Warr,6,Cha-Cha-Cha,Latin,Apple,Charli XCX,29,6.0,,,,,,7.0,8.0,8.0,safe,1999-12-03,25.0,M,F,False
23,La Voix,Aljaž Škorjanec,6,Paso Doble,Latin,The 5th,Ludwig van Beethoven,35,8.0,,,,,,9.0,9.0,9.0,safe,1980-03-17,45.0,M,M,True
23,Lewis Cope,Katya Jones,6,Couple'S Choice,Other,Creep,Radiohead,40,10.0,,,,,,10.0,10.0,10.0,safe,,,M,F,False
23,Balvinder Sopal,Julian Caillon,6,Rumba,Latin,Stay,Shakespears Sister,28,7.0,,,,,,7.0,7.0,7.0,bottom-two,1978-12-04,46.0,F,M,False
23,Harry Aikines-Aryeetey,Karen Hauer,6,American Smooth,Ballroom,Mystical Magical,Benson Boone,26,6.0,,,,,,7.0,6.0,7.0,safe,1988-08-29,37.0,M,F,False
23,Karen Carney,Carlos Gu,6,Argentine Tango,Latin,Red Right Hand,Nick Cave and the Bad Seeds,38,9.0,,,,,,10.0,9.0,10.0,safe,1987-08-01,38.0,F,M,False
23,Alex Kingston,Johannes Radebe,6,Salsa,Latin,Horny,Mousse T. vs. Hot 'n' Juicy,35,8.0,,,,,,9.0,9.0,9.0,safe,1963-03-11,62.0,F,M,False
23,Amber Davies,Nikita Kuzmin,6,Viennese Waltz,Ballroom,I See Red,Everybody Loves an Outlaw,35,9.0,,,,,,9.0,8.0,9.0,safe,1996-10-04,28.0,F,M,False
23,Lewis Cope,Katya Jones,7,Cha-Cha-Cha,Latin,I Like It Like That,Pete Rodriguez,35,8.0,,,,,,9.0,9.0,9.0,safe,,,M,F,False
23,Karen Carney,Carlos Gu,7,Charleston,Other,Upside Down,"Diana Ross / ""Think"" — Aretha Franklin",35,8.0,,,,,,10.0,8.0,9.0,safe,1987-08-01,38.0,F,M,False
23,Alex Kingston,Johannes Radebe,7,Paso Doble,Latin,Amparito Roca,Jaime Teixidor,30,7.0,,,,,,8.0,7.0,8.0,safe,1963-03-11,62.0,F,M,False
23,La Voix,Aljaž Škorjanec,7,Foxtrot,Ballroom,Make Your Own Kind of Music,Cass Elliot,29,6.0,,,,,,8.0,7.0,8.0,bottom-two,1980-03-17,45.0,M,M,True
